STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089734,DOME FUJI AY,19971219,-14,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971220,-18,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971221,-20,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971222,-21,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971223,-19,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19991026,-38,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19991027,-44,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19991029,-46,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19991030,-47,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19991101,-46,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19991103,-48,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060809,-68,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060810,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060819,-75,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060823,-67,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060827,-74,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060828,-73,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060830,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060907,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060908,-65,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060911,-62,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060912,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060913,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060918,-68,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060919,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060920,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060921,-65,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060922,-70,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060923,-63,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060924,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060925,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060926,-58,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060927,-60,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060928,-57,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060929,-46,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20060930,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061001,-60,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061002,-54,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061003,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061004,-65,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061005,-43,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061006,-67,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061007,-57,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061008,-49,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061011,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061013,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061014,-70,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061015,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061019,-69,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061022,-69,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061023,-67,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20061025,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100310,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100311,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100312,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100313,-67,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100314,-61,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100315,-57,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100316,-55,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100317,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100318,-71,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100319,-68,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100320,-67,-9999,-9999
