STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941205,-1,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941206,-1,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941207,-1,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941208,0,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941209,0,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941210,1,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941211,1,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941212,2,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941213,3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941214,3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941215,3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941216,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941217,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941218,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941219,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941220,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941221,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941222,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941223,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941224,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941225,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941226,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941227,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941228,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941229,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941230,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941231,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950101,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950102,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950103,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950104,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950105,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950106,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950107,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950108,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950109,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950110,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950111,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950112,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950113,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950114,7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950115,7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950116,7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950117,7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950118,7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950119,6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950120,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950121,4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19950122,4,-9999,-9999
